inf_prop,diag_prop,i0,beta_measure,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,total_immunized
0.05,0.5,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9999999999466347,5.281463938943692,7.714285714226305,8.857142857083447,10.285714285654876,11.285714285654876,11.285714285654876,11.285714285654876,11.285714285654876,11.285714285654876,11.285714285654876,11.285714285654876,11.285714285654876,11.285714285654876,11.285714285654876,11.285714285654876,11.285714285654876,11.285714285654876,11.285714285654876,8.0
0.05,0.5,5.0,1.0,0.0,1.8554628103398576,4.139110534381271,5.560791128562438,5.560791128562438,5.555752622114216,5.555752622114216,6.844050941735533,6.844050941735533,9.571428571307052,9.571428571307052,9.571428571307052,9.571428571307052,9.571428571307052,9.571428571307052,9.571428571307052,9.571428571307052,9.571428571307052,9.571428571307052,9.571428571307052,9.571428571307052,9.571428571307052,9.571428571307052,9.571428571307052,9.571428571307052,9.571428571307052,7.0
0.05,0.5,5.0,1.0,0.0,1.2845517111454452,1.2835184303090093,3.8466795082748826,3.8466795082748826,3.8466795082748826,3.8466795082748826,5.276686533650464,8.857142857015294,8.857142857015294,8.857142857015294,8.857142857015294,8.857142857015294,8.857142857015294,8.857142857015294,8.857142857015294,8.857142857015294,8.857142857015294,8.857142857015294,8.857142857015294,8.857142857015294,8.857142857015294,8.857142857015294,8.857142857015294,8.857142857015294,8.857142857015294,7.0
0.05,0.5,5.0,1.0,0.0,0.0,1.4261313005371203,2.7096497308802068,3.850555233200786,3.850555233200786,5.138723991388108,5.138723991388108,5.138723991388108,5.138723991388108,5.138723991388108,5.138723991388108,6.285714285674164,6.285714285674164,6.285714285674164,6.285714285674164,6.285714285674164,6.285714285674164,6.285714285674164,6.285714285674164,6.285714285674164,6.285714285674164,6.285714285674164,6.285714285674164,6.285714285674164,6.285714285674164,5.0
0.05,0.5,5.0,1.0,0.0,2.571428571428571,5.0,5.0,4.996987026980472,4.992465992800486,4.992465992800486,4.992465992800486,4.992465992800486,4.992465992800486,4.992465992800486,6.281926530051839,6.281926530051839,6.281926530051839,6.281926530051839,6.281926530051839,6.281926530051839,6.281926530051839,6.281926530051839,6.281926530051839,6.281926530051839,6.281926530051839,6.281926530051839,6.281926530051839,6.281926530051839,6.281926530051839,5.0
0.05,0.5,5.0,1.0,0.0,0.0,1.4249810896473645,5.994573076918978,5.994573076918978,8.563674091614125,8.55591961174745,8.55591961174745,9.848225802759568,9.848225802759568,9.848225802759568,11.142857142841216,11.142857142841216,11.142857142841216,11.142857142841216,11.142857142841216,11.142857142841216,11.142857142841216,11.142857142841216,11.142857142841216,11.142857142841216,11.142857142841216,11.142857142841216,11.142857142841216,11.142857142841216,11.142857142841216,7.0
0.05,0.5,5.0,1.0,0.0,0.0,1.2835184303430864,1.2835184303430864,6.41758862734244,10.257801434649236,12.989548818545426,14.131487601702442,14.131487601702442,15.285714285586721,15.285714285586721,15.285714285586721,15.285714285586721,15.285714285586721,15.285714285586721,15.285714285586721,15.285714285586721,15.285714285586721,15.285714285586721,15.285714285586721,15.285714285586721,15.285714285586721,15.285714285586721,15.285714285586721,15.285714285586721,15.285714285586721,10.0
0.05,0.5,5.0,1.0,0.0,3.5714285714285716,3.567840213332305,3.56461107712467,3.56461107712467,4.852262601040163,6.2857142856268435,6.2857142856268435,6.2857142856268435,6.2857142856268435,6.2857142856268435,6.2857142856268435,6.2857142856268435,6.2857142856268435,6.2857142856268435,6.2857142856268435,6.2857142856268435,6.2857142856268435,6.2857142856268435,6.2857142856268435,6.2857142856268435,6.2857142856268435,6.2857142856268435,6.2857142856268435,6.2857142856268435,6.2857142856268435,5.0
0.05,0.5,5.0,1.0,0.0,3.7142857142857144,3.7142857142857144,3.7142857142857144,3.7142857142857144,5.142857142857143,5.142857142857143,5.138723991422186,5.138723991422186,5.138723991422186,5.138723991422186,5.138723991422186,5.138723991422186,5.138723991422186,5.138723991422186,5.138723991422186,5.138723991422186,5.138723991422186,5.138723991422186,5.138723991422186,6.2857142857082415,6.2857142857082415,6.2857142857082415,6.2857142857082415,6.2857142857082415,6.2857142857082415,5.0
0.05,0.5,5.0,1.0,0.0,3.8536551037993076,3.8536551037993076,3.8536551037993076,5.138723991388108,5.138723991388108,5.138723991388108,5.138723991388108,6.285714285674164,6.285714285674164,6.285714285674164,6.285714285674164,6.285714285674164,6.285714285674164,6.285714285674164,6.285714285674164,6.285714285674164,6.285714285674164,6.285714285674164,6.285714285674164,6.285714285674164,6.285714285674164,6.285714285674164,6.285714285674164,6.285714285674164,6.285714285674164,5.0
0.05,0.5,5.0,1.0,0.0,1.140790581184271,1.140790581184271,2.566778213810999,2.566778213810999,3.8536551037652305,3.850555233166709,4.989448818459871,6.278133504219564,7.999999999871616,7.999999999871616,7.999999999871616,7.999999999871616,7.999999999871616,7.999999999871616,7.999999999871616,7.999999999871616,7.999999999871616,7.999999999871616,7.999999999871616,7.999999999871616,7.999999999871616,7.999999999871616,7.999999999871616,7.999999999871616,7.999999999871616,6.0
0.05,0.5,5.0,1.0,0.0,0.0,1.2846810048778496,1.2836477240414137,3.854042986538292,3.8493910520357213,3.8459032986921717,3.8459032986921717,3.8459032986921717,3.8459032986921717,3.8459032986921717,3.8459032986921717,3.8459032986921717,3.8459032986921717,6.278133504247599,7.999999999899649,7.999999999899649,7.999999999899649,7.999999999899649,7.999999999899649,7.999999999899649,7.999999999899649,7.999999999899649,7.999999999899649,7.999999999899649,7.999999999899649,6.0
0.05,0.5,5.0,1.0,0.0,1.1428571428571428,2.428571428571429,3.7142857142857144,3.7142857142857144,3.710553688279056,3.710553688279056,3.710553688279056,3.7075687669060566,5.1387239913688205,6.285714285654876,6.285714285654876,6.285714285654876,6.285714285654876,6.285714285654876,6.285714285654876,6.285714285654876,6.285714285654876,6.285714285654876,6.285714285654876,6.285714285654876,6.285714285654876,6.285714285654876,6.285714285654876,6.285714285654876,6.285714285654876,5.0
0.05,0.5,5.0,1.0,0.0,2.428571428571429,2.428571428571429,3.7075687669060566,3.705330600042044,3.705330600042044,3.705330600042044,5.70854447114476,5.70854447114476,5.70854447114476,7.1428571428494685,7.1428571428494685,7.1428571428494685,7.1428571428494685,7.1428571428494685,7.1428571428494685,7.1428571428494685,7.1428571428494685,7.1428571428494685,7.1428571428494685,7.1428571428494685,7.1428571428494685,7.1428571428494685,7.1428571428494685,7.1428571428494685,7.1428571428494685,6.0
0.05,0.5,5.0,1.0,0.0,0.0,1.1398721933949298,1.138838912558494,1.138838912558494,2.4200321640927944,2.4200321640927944,4.705286709071331,7.428571428471898,7.428571428471898,7.428571428471898,7.428571428471898,7.428571428471898,7.428571428471898,7.428571428471898,7.428571428471898,7.428571428471898,7.428571428471898,7.428571428471898,7.428571428471898,7.428571428471898,7.428571428471898,7.428571428471898,7.428571428471898,7.428571428471898,7.428571428471898,6.0
0.05,0.5,5.0,1.0,0.0,1.2835184303430864,2.7096497308802068,2.7096497308802068,3.850555233200786,3.850555233200786,5.138723991388108,5.138723991388108,5.138723991388108,5.138723991388108,6.285714285674164,6.285714285674164,6.285714285674164,6.285714285674164,6.285714285674164,6.285714285674164,6.285714285674164,6.285714285674164,6.285714285674164,6.285714285674164,6.285714285674164,6.285714285674164,6.285714285674164,6.285714285674164,6.285714285674164,6.285714285674164,5.0
0.05,0.5,5.0,1.0,0.0,0.0,0.0,2.4241796599664798,3.567840213292184,3.567840213292184,3.567840213292184,3.567840213292184,3.567840213292184,3.5646110770845487,4.995478965726528,4.995478965726528,4.995478965726528,4.995478965726528,6.285714285586723,6.285714285586723,6.285714285586723,6.285714285586723,6.285714285586723,6.285714285586723,6.285714285586723,6.285714285586723,6.285714285586723,6.285714285586723,6.285714285586723,6.285714285586723,5.0
